id;pattern_code;line_id;pattern_id;direction;short_name;long_name;valid_from;valid_until;total_distance
981208;399;59;399;;399;01181001;13/11/2016;01/01/2036;15320
981208;399;67;399;;399;01181001;13/11/2016;01/01/2036;15320
1123268;427;38;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;39;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;40;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;42;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;44;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;45;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;53;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;68;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;76;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;77;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;120;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;122;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;123;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;130;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;140;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;142;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;145;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;185;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;221;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;1005939;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;1468596;427;;427;01181001;13/11/2016;01/01/2036;18100
1123268;427;1712588;427;;427;01181001;13/11/2016;01/01/2036;18100
1099963;428;0;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;1;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;5;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;9;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;11;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;13;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;14;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;15;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;17;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;25;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;26;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;27;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;31;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;33;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;37;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;38;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;39;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;40;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;42;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;45;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;67;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;68;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;76;428;;428;01181001;13/11/2016;01/01/2036;0
1099963;428;77;428;;428;01181001;13/11/2016;01/01/2036;0
945807;443;31;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;37;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;38;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;39;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;40;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;42;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;44;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;47;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;50;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;59;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;63;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;67;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;75;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;121;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;122;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;123;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;130;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;142;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;145;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;150;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;151;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;185;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;220;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;221;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;236;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;270;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1014396;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1247273;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1260309;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1330001;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1393079;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1468594;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;1712588;443;;443;01181001;13/11/2016;01/01/2036;17770
945807;443;2106021;443;;443;01181001;13/11/2016;01/01/2036;17770
938590;444;0;444;;444;01181001;13/11/2016;01/01/2036;15178
938590;444;1;444;;444;01181001;13/11/2016;01/01/2036;15178
938590;444;7;444;;444;01181001;13/11/2016;01/01/2036;15178
938590;444;11;444;;444;01181001;13/11/2016;01/01/2036;15178
938590;444;13;444;;444;01181001;13/11/2016;01/01/2036;15178
430118;219;0;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;1;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;4;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;7;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;13;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;14;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;15;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;16;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;18;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;25;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;26;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;37;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;38;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;40;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;41;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;44;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;45;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;51;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;67;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;69;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;76;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;79;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;83;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;90;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;104;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;114;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;116;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;123;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;220;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;1005939;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;1136253;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;1330001;219;;219;01181001;13/11/2016;01/01/2036;750
430118;219;1468594;219;;219;01181001;13/11/2016;01/01/2036;750
1123154;220;0;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;1;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;4;220;;220;01181001;13/11/2016;01/01/2036;900
1123154;220;7;220;;220;01181001;13/11/2016;01/01/2036;900
987424;233;140;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;142;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;145;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;150;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;151;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;185;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;220;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;236;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;270;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1014395;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1014396;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1086740;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1260308;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1260309;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1468594;233;;233;01181001;13/11/2016;01/01/2036;0
987424;233;1712588;233;;233;01181001;13/11/2016;01/01/2036;0
323456;234;0;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;1;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;4;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;7;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;15;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;16;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;18;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;25;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;26;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;27;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;32;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;33;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;37;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;39;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;40;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;45;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;49;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;50;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;53;234;;234;01181001;13/11/2016;01/01/2036;15413
323456;234;63;234;;234;01181001;13/11/2016;01/01/2036;15413
193911;248;49;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;51;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;68;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;69;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;75;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;76;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;83;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;114;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;116;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;120;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;130;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;145;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;151;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;185;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;220;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;270;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1014394;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1136253;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1260308;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1260309;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1330001;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1551443;248;;248;01181001;13/11/2016;01/01/2036;10175
193911;248;1712588;248;;248;01181001;13/11/2016;01/01/2036;10175
1345090;249;0;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;1;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;4;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;13;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;14;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;15;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;16;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;25;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;26;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;27;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;33;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;37;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;38;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;39;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;40;249;;249;01181001;13/11/2016;01/01/2036;10635
1345090;249;41;249;;249;01181001;13/11/2016;01/01/2036;10635
1059164;263;51;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;63;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;65;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;69;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;76;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;77;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;79;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;83;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;102;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;150;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;151;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;185;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1003922;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1005939;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1086740;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1136253;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1260309;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1330001;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1468596;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1551443;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;1712588;263;;263;01181001;13/11/2016;01/01/2036;1013
1059164;263;2106021;263;;263;01181001;13/11/2016;01/01/2036;1013
1123253;264;0;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;1;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;7;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;11;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;13;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;14;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;15;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;16;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;18;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;25;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;26;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;27;264;;264;01181001;13/11/2016;01/01/2036;5200
1123253;264;33;264;;264;01181001;13/11/2016;01/01/2036;5200
814016;278;1260309;278;;278;01181001;13/11/2016;01/01/2036;5222
814016;278;1330001;278;;278;01181001;13/11/2016;01/01/2036;5222
814016;278;1393079;278;;278;01181001;13/11/2016;01/01/2036;5222
814016;278;1468594;278;;278;01181001;13/11/2016;01/01/2036;5222
814016;278;1712588;278;;278;01181001;13/11/2016;01/01/2036;5222
814016;278;2106021;278;;278;01181001;13/11/2016;01/01/2036;5222
1293619;279;0;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;4;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;7;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;13;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;14;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;15;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;16;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;17;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;18;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;25;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;26;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;27;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;33;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;37;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;38;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;39;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;40;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;44;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;49;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;51;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;59;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;68;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;75;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;76;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;111;279;;279;01181001;13/11/2016;01/01/2036;2150
1293619;279;114;279;;279;01181001;13/11/2016;01/01/2036;2150
323762;293;31;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;32;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;37;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;38;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;39;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;40;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;41;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;45;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;49;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;59;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;67;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;69;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;76;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;77;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;83;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;86;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;111;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;116;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;122;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;123;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;130;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;145;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;150;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;185;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;220;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;236;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;1014394;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;1260309;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;1330001;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;1712588;293;;293;01181001;13/11/2016;01/01/2036;14915
323762;293;2106021;293;;293;01181001;13/11/2016;01/01/2036;14915
708319;294;0;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;1;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;4;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;7;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;9;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;11;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;13;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;14;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;16;294;;294;01181001;13/11/2016;01/01/2036;3250
708319;294;17;294;;294;01181001;13/11/2016;01/01/2036;3250
323465;307;123;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;130;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;145;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;150;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;151;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;185;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;220;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;236;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;1014394;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;1260309;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;1330001;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;1712588;307;;307;01181001;13/11/2016;01/01/2036;16436
323465;307;2106021;307;;307;01181001;13/11/2016;01/01/2036;16436
430004;308;0;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;1;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;4;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;7;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;13;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;14;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;16;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;17;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;25;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;26;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;27;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;32;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;33;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;37;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;38;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;39;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;40;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;41;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;51;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;59;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;67;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;68;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;69;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;75;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;76;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;77;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;111;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;116;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;118;308;;308;01181001;13/11/2016;01/01/2036;24264
430004;308;123;308;;308;01181001;13/11/2016;01/01/2036;24264
661581;321;1551443;321;;321;01181001;13/11/2016;01/01/2036;12500
661581;321;1712588;321;;321;01181001;13/11/2016;01/01/2036;12500
661581;321;2106021;321;;321;01181001;13/11/2016;01/01/2036;12500
1432547;322;0;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;7;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;9;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;13;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;14;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;15;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;16;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;17;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;18;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;25;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;26;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;27;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;32;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;33;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;37;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;38;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;39;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;40;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;41;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;51;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;59;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;63;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;67;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;68;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;69;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;83;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;104;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;120;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;122;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;123;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;130;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;142;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;145;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;151;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;210;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;1014394;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;1014396;322;;322;01181001;13/11/2016;01/01/2036;15300
1432547;322;1051829;322;;322;01181001;13/11/2016;01/01/2036;15300
1227696;335;2106021;335;;335;01181001;13/11/2016;01/01/2036;3750
210213;336;0;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;9;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;11;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;13;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;14;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;15;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;18;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;25;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;26;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;27;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;31;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;37;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;38;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;39;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;40;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;42;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;44;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;49;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;59;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;67;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;69;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;75;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;76;336;;336;01181001;13/11/2016;01/01/2036;15600
210213;336;79;336;;336;01181001;13/11/2016;01/01/2036;15600
