point_id;point_code;short_name;long_name;stop_id;point_role;gps_longitude;gps_latitude;valid_from;valid_until
5060;05060;05060;Dundaniel Road Oscar Traynor Rd;105060;S;-6.22402;53.397159;27/05/2012;01/01/2036
3660;03660;03660;Feltrim Road Streamstown Lane;103660;S;-6.184226;53.435482;27/05/2012;01/01/2036
984;00984;00984;Mellowes Rd Finglaswood Road;100984;S;-6.306735;53.389913;27/05/2012;01/01/2036
1258081;CCOURT05;03262;Old Bray Road Glen Walk;2180;ST;-6.161343;53.265725;27/05/2012;01/01/2036
5071;05071;05071;Cruiserath Rd Blanchardstown Rd;105071;S;-6.378367;53.411673;27/05/2012;01/01/2036
1215;01215;01215;Malahide Road St. Doolagh's;101215;S;-6.178927;53.413396;27/05/2012;01/01/2036
7114;07114;07114;Seatown Rd Seatown Villas;107114;S;-6.216034;53.460246;27/05/2012;01/01/2036
1312030;FRRYLE01;03515;Ballybrack Rd Fiery Lane;10830;ST;-6.229022;53.220268;27/05/2012;01/01/2036
1030193;TMPLFT02;01124;Templeogue Rd Rathdown Avenue;9030;ST;-6.293366;53.304134;27/05/2012;01/01/2036
4438;04438;04438;Kingswood Ave Lake Drive;104438;S;-6.422709;53.293257;27/05/2012;01/01/2036
1003845;HRLDXR01;01341;Harold's Cross Rd Kenilworth Park;3550;ST;-6.27898;53.319217;27/05/2012;01/01/2036
1754;01754;01754;Clontarf Rd Dollymount Avenue;101754;S;-6.176769;53.364122;27/05/2012;01/01/2036
4441;04441;04441;Brookfield Rd Brookview Gardens;104441;S;-6.404583;53.288523;27/05/2012;01/01/2036
3165;03165;03165;Carysfort Avenue Frascati Road;103165;S;-6.179714;53.29934;27/05/2012;01/01/2036
1013701;NHUMHR01;00488;Northumberland Rd Lansdowne Park;6130;ST;-6.236063;53.333096;27/05/2012;01/01/2036
1393036;KGARON01;04112;Kilgarron Road Kilgarron Park;4160;ST;-6.185209;53.193253;27/05/2012;01/01/2036
7136;07136;07136;Rolestown Rolestown Cottages;107136;S;-6.295981;53.487437;27/05/2012;01/01/2036
481;00481;00481;Merrion Road Merlyn Road;100481;S;-6.218253;53.322338;27/05/2012;01/01/2036
1013702;KSTRDR01;00608;Howth Road Dunluce Road;4240;ST;-6.20412;53.371125;27/05/2012;01/01/2036
1003846;ELMPRK02;05051;Brehon Field Rd Ballinteer Avenue;2810;ST;-6.259733;53.273557;27/05/2012;01/01/2036
1258082;MTWNRH01;02899;Milltown Rd Garrynure;5410;ST;-6.245087;53.316365;27/05/2012;01/01/2036
489;00489;00489;Northumberland Rd St. Mary's Road South;100489;S;-6.237343;53.334942;27/05/2012;01/01/2036
1211598;CABRPC04;00057;Cabra Road North Circular Road;1390;ST;-6.276604;53.360767;27/05/2012;01/01/2036
3808;03808;03808;Skerries Road Craoibhin Park;103808;S;-6.177228;53.605908;27/05/2012;01/01/2036
4980;04980;04980;Blanchardstown Rd Blackcourt Road;104980;S;-6.372986;53.404207;27/05/2012;01/01/2036
1312031;STBGHM02;04088;Enniskerry Rd The Scalp Wood;7590;ST;-6.18164;53.220392;27/05/2012;01/01/2036
4988;04988;04988;Stone Mason's Way Brehon Field Road;104988;S;-6.263127;53.277649;27/05/2012;01/01/2036
1005697;MHDEBR01;01218;Malahide Road Belcamp Lane;5020;ST;-6.18422;53.399674;27/05/2012;01/01/2036
3176;03176;03176;Leopardstown Rd Kelston Park;103176;S;-6.186155;53.277612;27/05/2012;01/01/2036
1003847;TGRANG02;05052;Brehon Field Rd Ballintyre;8310;ST;-6.254896;53.272026;27/05/2012;01/01/2036
2417;02417;02417;Cromwellsfort Rd Cherry Grove;102417;S;-6.323025;53.316688;27/05/2012;01/01/2036
1136134;FGLSWM02;01560;St. Margaret's Road Finglas Rd;3071;ST;-6.304532;53.397008;27/05/2012;01/01/2036
2945;02945;02945;Ballyboden Rd Fairbrook Lawn;102945;S;-6.289406;53.291676;27/05/2012;01/01/2036
1133;01133;01133;Butterfield Ave Butterfield Grove;101133;S;-6.301468;53.29466;27/05/2012;01/01/2036
1258003;CFRTAR02;02416;Cromwellsfort Rd Whitehall Road;2250;ST;-6.31778;53.316326;27/05/2012;01/01/2036
1258004;FORTPK02;02400;Fortfield Park Fortfield Drive;3160;ST;-6.303554;53.302003;27/05/2012;01/01/2036
3704;03704;03704;River Valley Rd Cherry Garth;103704;S;-6.239519;53.453247;27/05/2012;01/01/2036
1013773;CAPAHP01;04793;Cappagh Road Avila Park;1430;ST;-6.321014;53.392342;27/05/2012;01/01/2036
1003882;WHLLCA01;00213;Swords Road Iveragh Road;8760;ST;-6.244888;53.381402;27/05/2012;01/01/2036
1065018;OCS- OM;00272;O'Connell St Cathal Brugha St.;6221;ST;-6.260801;53.35146;27/05/2012;01/01/2036
3072;03072;03072;Longford Place Grosvenor Terrace;103072;S;-6.148684;53.294189;27/05/2012;01/01/2036
2428;02428;02428;Tymon Park Rd Tymon Park;102428;S;-6.343496;53.298332;27/05/2012;01/01/2036
1144;01144;01144;Knocklyon Road Dargle Wood;101144;S;-6.315059;53.282323;27/05/2012;01/01/2036
1672;01672;01672;Castleknock Rd Castleknock Park;101672;S;-6.359429;53.371992;27/05/2012;01/01/2036
7043;07043;07043;Drimnagh Rd St. Mary's Road;107043;S;-6.318669;53.32505;27/05/2012;01/01/2036
1229328;CAPTHL02;03993;Captain's Hill Newtown Park;1440;ST;-6.486393;53.371442;27/05/2012;01/01/2036
1086324;OLDKIL01;01993;Old Kilmainham Kearns Place;6270;ST;-6.304762;53.34085;27/05/2012;01/01/2036
1229329;MYSRGR02;06089;Straffan Rd Old Greenfield Road;10390;ST;-6.587585;53.376805;27/05/2012;01/01/2036
396;00396;00396;Pearse Street Grand Canal Quay;100396;S;-6.239713;53.342466;27/05/2012;01/01/2036
1086325;NARDFG02;01959;Naas Road Club Road;5690;ST;-6.355735;53.322225;27/05/2012;01/01/2036
4367;04367;04367;Poppintree Pk Jamestown Road;104367;S;-6.289483;53.398732;27/05/2012;01/01/2036
1311913;JTWNHE02;03476;Enniskerry Rd Brooklawn House;3880;ST;-6.200864;53.246209;27/05/2012;01/01/2036
1683;01683;01683;Carpenterstown Ave Maple Glen;101683;S;-6.381608;53.377478;27/05/2012;01/01/2036
1311915;NEWTHS01;02936;Edmondstown Rd Kilmashogue Cemetery;2930;ST;-6.297814;53.2661;27/05/2012;01/01/2036
405001;405001;01237;Kilbarron Rd Cromcastle Ave;4050;S;-6.219059;53.392657;27/05/2012;01/01/2036
2442;02442;02442;Kimmage Rd Mount Argus Church;102442;S;-6.286016;53.320448;27/05/2012;01/01/2036
3094;03094;03094;Cluny Grove Ballinclea Road;103094;S;-6.127238;53.269198;27/05/2012;01/01/2036
1013777;CHRYPK01;00733;Rathingle Road Forest View;8093;ST;-6.240455;53.449429;27/05/2012;01/01/2036
1001445;FASVRR02;00066;Faussagh Avenue Broombridge Road;2950;ST;-6.300864;53.367295;27/05/2012;01/01/2036
1051428;GHSRDC01;02371;Greenhills Rd M50 Flyover;9360;ST;-6.351329;53.303397;27/05/2012;01/01/2036
1694;01694;01694;Castleknock Rd Old Race Course;101694;S;-6.339931;53.371009;27/05/2012;01/01/2036
7065;07065;07065;Ballyroan Rd Ballyroan Crescent;107065;S;-6.298284;53.288356;27/05/2012;01/01/2036
3201;03201;03201;Carysfort Avenue Frascati Road;103201;S;-6.179712;53.299537;27/05/2012;01/01/2036
1311916;SDFRBC02;02832;Sandyford Rd Blackthorn Drive;7270;ST;-6.230346;53.277248;27/05/2012;01/01/2036
1013778;GCTLRD02;04695;Greencastle Rd Greencastle Parade;3450;ST;-6.197345;53.392976;27/05/2012;01/01/2036
1801;01801;01801;Gracefield Rd Brookwood Ave;101801;S;-6.202228;53.382427;27/05/2012;01/01/2036
3209;03209;03209;Pearse Street Park Close;103209;S;-6.137658;53.274434;27/05/2012;01/01/2036
2453;02453;02453;St. Peter's Road St. James's Road;102453;S;-6.330511;53.314823;27/05/2012;01/01/2036
1193147;ESKRLN01;05138;Esker Glebe Esker Lodge;2870;ST;-6.434373;53.351674;27/05/2012;01/01/2036
1177;01177;01177;Clonshaugh Industrial Estate;101177;S;-6.225237;53.40089;27/05/2012;01/01/2036
1013779;MAGMHD02;05082;Swords Road Millview Road;5310;ST;-6.176489;53.447189;27/05/2012;01/01/2036
1874120;KLMERD01;04790;Kilmore Rd Pinebrook Drive;8787;ST;-6.212683;53.382559;27/05/2012;01/01/2036
2460;02460;02460;St. James's Road St. Brendan's Crescent;102460;S;-6.33655;53.312187;27/05/2012;01/01/2036
1311967;EDMSPO02;02927;Edmondstown Rd Beechview;3260;ST;-6.297062;53.277127;27/05/2012;01/01/2036
3207;03207;03207;Pearse Street Sallynoggin Road;103207;S;-6.140604;53.27717;27/05/2012;01/01/2036
3735;03735;03735;Burrow Rd Seaview Park;103735;S;-6.113859;53.496006;27/05/2012;01/01/2036
532002;532002;01547;McKee Avenue Mellowes Park;5320;S;-6.301671;53.395239;27/05/2012;01/01/2036
2451;02451;02451;St. Agnes Park St. Agnes Road;102451;S;-6.314322;53.319202;27/05/2012;01/01/2036
1013546;ANGRAN01;00930;Warrenhouse Rd Burrowfield Road;110;ST;-6.125013;53.393055;27/05/2012;01/01/2036
1165375;NANGCT01;03417;Nangor Road Golf Club;5770;ST;-6.435275;53.318334;27/05/2012;01/01/2036
2459;02459;02459;St. James's Road St. Killian's Avenue;102459;S;-6.339451;53.310358;27/05/2012;01/01/2036
1175;01175;01175;Gardiner St Dorset Street;101175;S;-6.261158;53.358589;27/05/2012;01/01/2036
7074;07074;07074;Celbridge Rd Griffin Rath Hall;107074;S;-6.579849;53.369719;27/05/2012;01/01/2036
1311969;SCALPB01;04121;Enniskerry Rd The Scalp Wood;8340;ST;-6.18161;53.220162;27/05/2012;01/01/2036
22006;22006;04720;Aston Quay Westmoreland Street;220;S;-6.260275;53.346615;27/05/2012;01/01/2036
5149;05149;05149;Errigal Rd Brandon Road;105149;S;-6.323723;53.329081;27/05/2012;01/01/2036
4393;04393;04393;Ballyogan Ave Leopardstown Abbey;104393;S;-6.193522;53.259387;27/05/2012;01/01/2036
1311970;OLUCHL02;04359;Old Lucan Rd Hollyville Lawn;6290;ST;-6.379079;53.357975;27/05/2012;01/01/2036
2465;02465;02465;Armagh Road Captain's Road;102465;S;-6.308921;53.319979;27/05/2012;01/01/2036
537;00537;00537;Howth Road Avondale Park;100537;S;-6.168141;53.379899;27/05/2012;01/01/2036
4500;04500;04500;Faussagh Road Dowth Avenue;104500;S;-6.283717;53.36404;27/05/2012;01/01/2036
1189;01189;01189;Collins Ave Colmcille GAA Club;101189;S;-6.237977;53.380722;27/05/2012;01/01/2036
7088;07088;07088;Clane Road Wolstan Haven Avenue;107088;S;-6.550626;53.343696;27/05/2012;01/01/2036
540;00540;00540;Howth Road James Larkin Rd;100540;S;-6.155098;53.381333;27/05/2012;01/01/2036
1030248;CLGEST01;00340;Townsend St Garda Station;9010;ST;-6.25614;53.34597;27/05/2012;01/01/2036
2476;02476;02476;Kenilworth Square Kenilworth Square West;102476;S;-6.277634;53.319035;27/05/2012;01/01/2036
1339106;DELGNY02;04243;Delgany Road Chapel Road;2450;ST;-6.089922;53.132562;27/05/2012;01/01/2036
1030249;BRMDOW02;03874;Rolestown Cemetery;7100;ST;-6.30419;53.488635;27/05/2012;01/01/2036
1192;01192;01192;Collins Ave Celtic Park Road;101192;S;-6.230651;53.378637;27/05/2012;01/01/2036
548;00548;00548;Dublin Rd St. Fintan's School;100548;S;-6.11805;53.388875;27/05/2012;01/01/2036
1229369;WGTONQ03;00312;Wellington Quay Parliament Street;8690;ST;-6.266192;53.34547;27/05/2012;01/01/2036
3235;03235;03235;Pearse Street Pearse Park;103235;S;-6.139122;53.276272;27/05/2012;01/01/2036
3763;03763;03763;Dublin Rd Racecourse Common;103763;S;-6.167653;53.523661;27/05/2012;01/01/2036
916502;916502;06339;Stocking Lane Scholarstown Road;9165;S;-6.300959;53.279355;27/05/2012;01/01/2036
23;00023;00023;Home Farm Road Ferguson Road;100023;S;-6.256245;53.374232;27/05/2012;01/01/2036
1229370;FRSTPK01;03922;Maynooth Road Crodaun Forest Park;3150;ST;-6.546844;53.355378;27/05/2012;01/01/2036
559;00559;00559;Howth Road Abbey Street;100559;S;-6.065075;53.388349;27/05/2012;01/01/2036
5174;05174;05174;Dundaniel Road Kilbarron Road;105174;S;-6.225087;53.395704;27/05/2012;01/01/2036
3774;03774;03774;Lusk Road Carthy's Lane;103774;S;-6.11914;53.517839;27/05/2012;01/01/2036
2490;02490;02490;Captain's Road Armagh Road;102490;S;-6.309456;53.319539;27/05/2012;01/01/2036
7217;07217;07217;Diswellstown Rd The Courtyard;107217;S;-6.403207;53.381755;27/05/2012;01/01/2036
1258045;CFRTPC01;02431;Cromwellsfort Rd Roundabout;2260;ST;-6.330689;53.317202;27/05/2012;01/01/2036
562;00562;00562;Thormanby Road Bodeen House;100562;S;-6.05915;53.381878;27/05/2012;01/01/2036
1211576;STKNVA02;06082;Glenageary Rd Greythorn Park;15;ST;-6.137394;53.280788;27/05/2012;01/01/2036
1193084;TLGHTS13;04341;Tallaght The Square;8190;ST;-6.372364;53.28565;27/05/2012;01/01/2036
1329946;SHKLTG01;03140;Dublin Rd Quinn's Road;7430;ST;-6.124247;53.22974;27/05/2012;01/01/2036
7111;07111;07111;Jamestown Rd Lanesborough Grove;107111;S;-6.291587;53.401988;27/05/2012;01/01/2036
1258039;BKRSCR05;02055;Abbey Rd Kill Lane;260;ST;-6.15817;53.281502;27/05/2012;01/01/2036
1030244;BDNRDB02;02925;Ballyboden Rd Ballyboden Crescent;9170;ST;-6.296284;53.283333;27/05/2012;01/01/2036
897;00897;00897;Palmerston Rd Palmerston Lane;100897;S;-6.258366;53.314291;27/05/2012;01/01/2036
2404;02404;02404;Templeville Rd Grosvenor Court;102404;S;-6.316069;53.304974;27/05/2012;01/01/2036
1003807;SWRDFL02;03674;Swords Road Equestrian Centre;8100;ST;-6.22788;53.441041;27/05/2012;01/01/2036
1045904;WHRDHI02;02321;Whitehall Rd West Crumlin Crossroads;9630;ST;-6.320058;53.313399;27/05/2012;01/01/2036
3056;03056;03056;Ulverton Road Church Road;103056;S;-6.107069;53.280304;27/05/2012;01/01/2036
1001415;CABRCR01;00833;Carnlough Road Cabra Road;1370;ST;-6.293302;53.361772;27/05/2012;01/01/2036
1656;01656;01656;Blackhorse Ave McKee Barracks;101656;S;-6.298763;53.357293;27/05/2012;01/01/2036
7027;07027;07027;Ratoath Road Ballyboggan Road;107027;S;-6.310025;53.375857;27/05/2012;01/01/2036
1258040;STILGG02;02014;Stillorgan Road Beechwood Court;7830;ST;-6.192895;53.282111;27/05/2012;01/01/2036
1193000;CABRAX01;01906;Old Cabra Rd Cabra Cross;1360;ST;-6.297068;53.3612;27/05/2012;01/01/2036
1258041;TIVLRD01;02045;York Road Mounttown Road;8390;ST;-6.145031;53.289078;27/05/2012;01/01/2036
6279;06279;06279;Stocking Avenue Dalriada Avenue;106279;S;-6.322565;53.271775;27/05/2012;01/01/2036
2415;02415;02415;Kimmage Road West Royston Village;102415;S;-6.313579;53.315042;27/05/2012;01/01/2036
1051620;BOTNAV02;00201;Botanic Rd St. Teresa's Place;1120;ST;-6.270108;53.36828;27/05/2012;01/01/2036
2943;02943;02943;Ballyboden Rd River Bank House;102943;S;-6.291919;53.287271;27/05/2012;01/01/2036
1229368;CSWDSC01;04404;Celbridge Rd Castletown;1600;ST;-6.500366;53.362403;27/05/2012;01/01/2036
1131;01131;01131;Butterfield Ave Old Bridge Road;101131;S;-6.307856;53.29422;27/05/2012;01/01/2036
7030;07030;07030;Ongar Road Ravenwood Rise;107030;S;-6.429169;53.395895;27/05/2012;01/01/2036
1139;01139;01139;Butterfield Ave Old Bridge Road;101139;S;-6.306735;53.294229;27/05/2012;01/01/2036
1030246;KCRODS02;01090;Kimmage Road West Fortfield Road;4380;ST;-6.300614;53.312223;27/05/2012;01/01/2036
1258042;RATHRD01;00068;Ventry Drive Ratoath Road;6920;ST;-6.304223;53.36907;27/05/2012;01/01/2036
7038;07038;07038;Ongar Road Castlegrange;107038;S;-6.431064;53.398274;27/05/2012;01/01/2036
383;00383;00383;Strand Road Gilford Road;100383;S;-6.20894;53.328604;27/05/2012;01/01/2036
3702;03702;03702;River Valley Rd River Valley Lawn;103702;S;-6.232339;53.452003;27/05/2012;01/01/2036
1339105;GYSTRD01;04209;Greystones Rd Bray Golf Club;3465;ST;-6.095019;53.177136;27/05/2012;01/01/2036
2491;02491;02491;Captain's Road Captain's Avenue;102491;S;-6.308197;53.318026;27/05/2012;01/01/2036
35;00035;00035;St. Pappin's Road Dean Swift Road;100035;S;-6.270908;53.386208;27/05/2012;01/01/2036
7218;07218;07218;Diswellstown Rd The Courtyard;107218;S;-6.402965;53.381638;27/05/2012;01/01/2036
1257940;CFRTPC02;02419;Cromwellsfort Rd Roundabout;2260;ST;-6.33023;53.317062;27/05/2012;01/01/2036
563;00563;00563;Thormanby Road Dungriffan Road;100563;S;-6.057536;53.380257;27/05/2012;01/01/2036
4534;04534;04534;Park View Lawns St. John's Drive;104534;S;-6.408226;53.313121;27/05/2012;01/01/2036
1051564;CBSLST01;02635;Clanbrassil St Lombard Street West;1730;ST;-6.274917;53.334238;27/05/2012;01/01/2036
1322;01322;01322;Grange Road Grange Park;101322;S;-6.28244;53.290714;27/05/2012;01/01/2036
1850;01850;01850;Huntstown Rd Whitestown;101850;S;-6.399199;53.397794;27/05/2012;01/01/2036
7221;07221;07221;City Quay Creighton Street;107221;S;-6.245996;53.346551;27/05/2012;01/01/2036
1030252;RMNSRR02;01077;Rathgar Road Garda Station;6900;ST;-6.26656;53.321557;27/05/2012;01/01/2036
3786;03786;03786;Skerries Road Lambay View;103786;S;-6.096061;53.542238;27/05/2012;01/01/2036
46;00046;00046;Drumcondra Rd Botanic Avenue;100046;S;-6.255359;53.367147;27/05/2012;01/01/2036
1193075;PRAGUE02;03351;Station Road Hamilton Hall;6700;ST;-6.468354;53.41703;27/05/2012;01/01/2036
1776;01776;01776;Seafield Rd Seafield Avenue;101776;S;-6.191881;53.363874;27/05/2012;01/01/2036
3811;03811;03811;Skerries Road Hampton Street;103811;S;-6.174783;53.605877;27/05/2012;01/01/2036
3819;03819;03819;Strand Street McLoughlin's Lane;103819;S;-6.106686;53.580073;27/05/2012;01/01/2036
4991;04991;04991;Damastown Rd Damastown Green;104991;S;-6.420066;53.411075;27/05/2012;01/01/2036
1251;01251;01251;Kilbarron Rd St. Luke's Church;101251;S;-6.222367;53.393451;27/05/2012;01/01/2036
4999;04999;04999;Warrenstown Warrenstown Green;104999;S;-6.38598;53.40093;27/05/2012;01/01/2036
1001474;BBGHRD02;00501;Ballybough Rd Clonliffe Avenue;400;ST;-6.243671;53.360699;27/05/2012;01/01/2036
1001450;CMLNHP01;01425;Cooley Road Crumlin Hospital;2290;ST;-6.318032;53.32706;27/05/2012;01/01/2036
3822;03822;03822;Holmpatrick Brookville Lane;103822;S;-6.104413;53.575362;27/05/2012;01/01/2036
1001394;MARINO01;01491;Griffith Avenue Malahide Road;5260;ST;-6.227634;53.368464;27/05/2012;01/01/2036
1211599;ABRLEY06;03538;Shanganagh Road Abberley;40;ST;-6.123208;53.249718;27/05/2012;01/01/2036
1690997;WMORSTCF;00317;Westmoreland Street Fleet Street;10230;ST;-6.259074;53.346242;27/05/2012;01/01/2036
4474;04474;04474;Kilmore Rd Skelly's Lane;104474;S;-6.215592;53.384219;27/05/2012;01/01/2036
1051584;CAMART01;04055;Blessington Rd Hayland's Sand Pits;9860;ST;-6.525031;53.179338;27/05/2012;01/01/2036
2018;02018;02018;Kill Lane Foxrock Court;102018;S;-6.172098;53.274461;27/05/2012;01/01/2036
1247169;LCANVL03;02229;Main St Lucan St. Andrew's Lodge;4910;ST;-6.448859;53.358605;27/05/2012;01/01/2036
3190;03190;03190;Leopardstown Rd Torquay Road;103190;S;-6.191829;53.274875;27/05/2012;01/01/2036
1001398;ASHING01;04525;Ashington Park Abbey Drive;190;ST;-6.311388;53.373441;27/05/2012;01/01/2036
7161;07161;07161;Ongar Delhurst;107161;S;-6.438163;53.392058;27/05/2012;01/01/2036
1798;01798;01798;McAuley Road Ainninn Drive;101798;S;-6.194528;53.384379;27/05/2012;01/01/2036
7169;07169;07169;Portrane Rd Community Centre;107169;S;-6.141805;53.489861;27/05/2012;01/01/2036
3833;03833;03833;Skerries Road St. Catherines;103833;S;-6.090585;53.533669;27/05/2012;01/01/2036
1086464;STILSR02;02008;Stillorgan Road Seafield Road;7880;ST;-6.211136;53.305578;27/05/2012;01/01/2036
1258085;BCRSRD01;03283;Enniskerry Rd Ballycorus Rd;450;ST;-6.193855;53.23583;27/05/2012;01/01/2036
1211600;GGRYLH02;03205;Sallynoggin Road Glenageary Road;3290;ST;-6.137199;53.279417;27/05/2012;01/01/2036
4485;04485;04485;Faussagh Road GAA Club;104485;S;-6.289496;53.365539;27/05/2012;01/01/2036
1329927;LOGHCR02;03134;Bray Road Wyattville Road;4760;ST;-6.13603;53.246905;27/05/2012;01/01/2036
1273;01273;01273;Malahide Road Greencastle Rd;101273;S;-6.195262;53.391074;27/05/2012;01/01/2036
629;00629;00629;Edenmore Park Edenmore Drive;100629;S;-6.185941;53.386523;27/05/2012;01/01/2036
7172;07172;07172;Whitestown Rd Old Road;107172;S;-6.109168;53.520978;27/05/2012;01/01/2036
1312033;CKSHBA01;00876;Bird Avenue Roebuck Road;1840;ST;-6.237077;53.305217;27/05/2012;01/01/2036
1312034;KDREBR01;05148;Kildare Road Bangor Road;4130;ST;-6.301047;53.324941;27/05/2012;01/01/2036
1258086;DDRUMF01;02892;Dundrum Road Frankfort Park;2740;ST;-6.246186;53.295353;27/05/2012;01/01/2036
1013706;TLEELP01;00962;Tonlegee Rd Limewood Park;8430;ST;-6.182896;53.390832;27/05/2012;01/01/2036
3855;03855;03855;Station Road Church Road;103855;S;-6.167706;53.523062;27/05/2012;01/01/2036
1211601;MMAVSR01;00462;Mount Merrion Ave Stillorgan Road;5580;ST;-6.203177;53.296962;27/05/2012;01/01/2036
643;00643;00643;Harmonstown Rd St. Joseph's Hospital;100643;S;-6.183863;53.383562;27/05/2012;01/01/2036
1051586;ROCKBA01;00472;Rock Road Booterstown Ave;7060;ST;-6.1949;53.307878;27/05/2012;01/01/2036
7194;07194;07194;Holywell Link Rd Holywell Square;107194;S;-6.207529;53.447224;27/05/2012;01/01/2036
1339131;GYSTST01;04284;Church Road La Touche Place;3470;ST;-6.064648;53.145468;27/05/2012;01/01/2036
2054;02054;02054;Abbey Rd Rory O'Connor Park;102054;S;-6.159191;53.283232;27/05/2012;01/01/2036
1312035;UKMCSR02;02872;Kilmacud Rd Emerald Briar;8560;ST;-6.236281;53.289434;27/05/2012;01/01/2036
2468;02468;02468;Blanchardstown Rd Blackcourt Road;102468;S;-6.373043;53.404356;27/05/2012;01/01/2036
2996;02996;02996;Bray Road Old Bray Road;102996;S;-6.167422;53.270757;27/05/2012;01/01/2036
4503;04503;04503;Strand Road Hazel Grove;104503;S;-6.140785;53.419016;27/05/2012;01/01/2036
7083;07083;07083;Clane Road Court Yard;107083;S;-6.552948;53.335362;27/05/2012;01/01/2036
1257961;JTWNRD01;04788;Jamestown Rd Sycamore Road;3920;ST;-6.292489;53.396935;27/05/2012;01/01/2036
1013782;BDLRAD01;00587;Dublin Rd Baldoyle Road;300;ST;-6.124699;53.388428;27/05/2012;01/01/2036
1065019;FGRDFV01;01531;Finglas Rd Clearwater Centre;3072;ST;-6.293346;53.383745;27/05/2012;01/01/2036
1311918;ARDEST01;00309;Ardee St Chamber Street;150;ST;-6.278902;53.337847;27/05/2012;01/01/2036
1393029;KLCOLE06;04262;Newcastle Rd Leabeg Road;4090;ST;-6.06779;53.084026;27/05/2012;01/01/2036
2479;02479;02479;Grosvenor Road Rathgar Road;102479;S;-6.270227;53.320237;27/05/2012;01/01/2036
1005679;RSTOWN01;07144;Rolestown Rolestown Cottages;7100;ST;-6.293751;53.4874;27/05/2012;01/01/2036
1013784;MHDESR01;05081;Swords Road Millview Road;5120;ST;-6.179884;53.44833;27/05/2012;01/01/2036
1830;01830;01830;Old Navan Rd Church Road;101830;S;-6.396561;53.402216;27/05/2012;01/01/2036
7201;07201;07201;Bawnogue Road Lockview Road;107201;S;-6.411339;53.328097;27/05/2012;01/01/2036
3766;03766;03766;Station Road Lusk House;103766;S;-6.153117;53.522362;27/05/2012;01/01/2036
7209;07209;07209;Airside Nevinstown Lane;107209;S;-6.224266;53.445979;27/05/2012;01/01/2036
1005766;MHDEFL02;03576;Malahide Road Copperbush;5060;ST;-6.177927;53.429314;27/05/2012;01/01/2036
3241;03241;03241;Sallynoggin Road Pearse Street;103241;S;-6.141496;53.277248;27/05/2012;01/01/2036
278502;278502;02262;East Wall Rd Merchants Road;2785;S;-6.226582;53.353523;27/05/2012;01/01/2036
3777;03777;03777;Whitestown Rd The Millbank;103777;S;-6.101425;53.522651;27/05/2012;01/01/2036
2493;02493;02493;Captain's Road Captain's Avenue;102493;S;-6.308627;53.318321;27/05/2012;01/01/2036
4000;04000;04000;Leixlip Rd Cooldrinagh Terrace;104000;S;-6.478311;53.360535;27/05/2012;01/01/2036
565;00565;00565;Thormanby Road Nursing Home;100565;S;-6.05458;53.375254;27/05/2012;01/01/2036
1710741;KRDJPE02;04884;Killininny Rd Parklands Avenue;385;ST;-6.342523;53.275636;27/05/2012;01/01/2036
1013786;CARKRD03;03608;Carrickhill Rd The Quarry;2090;ST;-6.13441;53.431194;27/05/2012;01/01/2036
1030230;STRDHH01;00721;Carrickbrack Road Strand Road;7955;ST;-6.099876;53.383641;27/05/2012;01/01/2036
4536;04536;04536;Hazelwood Cres Hazelwood View;104536;S;-6.405462;53.312107;27/05/2012;01/01/2036
3252;03252;03252;Johnstown Rd Johnstown Park;103252;S;-6.145639;53.269034;27/05/2012;01/01/2036
2608;02608;02608;Avonmore Road Homelawns Road;102608;S;-6.347712;53.282717;27/05/2012;01/01/2036
116002;116002;04155;Quinsborough Rd Herbert Road;1160;S;-6.107662;53.204595;27/05/2012;01/01/2036
3780;03780;03780;Chapel Vw Rd Turvey Avenue;103780;S;-6.148957;53.485923;27/05/2012;01/01/2036
1324;01324;01324;Grange Road Barton Road West;101324;S;-6.282808;53.287243;27/05/2012;01/01/2036
1852;01852;01852;Clonsilla Rd Clonsilla Park;101852;S;-6.383419;53.387409;27/05/2012;01/01/2036
40;00040;00040;Mobhi Road Home Farm Road;100040;S;-6.264663;53.376662;27/05/2012;01/01/2036
1311841;RMNSRR04;04527;Rathgar Road Rathmines Road;6900;ST;-6.266922;53.321677;27/05/2012;01/01/2036
3788;03788;03788;Skerries Road Baldongan Close;103788;S;-6.10204;53.550378;27/05/2012;01/01/2036
1229333;MAYOSC02;03966;Maynooth Road Leinster Park;10270;ST;-6.586086;53.381956;27/05/2012;01/01/2036
1229332;CHLZPG02;02193;Chapelizod Rd Garda Boat Club;1620;ST;-6.323429;53.346379;27/05/2012;01/01/2036
1051430;TLGHNP01;02595;Blessington Rd Bancroft Road;8200;ST;-6.349064;53.28894;27/05/2012;01/01/2036
48;00048;00048;Drumcondra Rd Fitzroy Avenue;100048;S;-6.258764;53.362322;27/05/2012;01/01/2036
4011;04011;04011;Blessington Rd Carrig View;104011;S;-6.467294;53.223523;27/05/2012;01/01/2036
576;00576;00576;Harbour Road Abbey Street;100576;S;-6.066344;53.387753;27/05/2012;01/01/2036
2611;02611;02611;Avonmore Road Rugby Club;102611;S;-6.340624;53.286907;27/05/2012;01/01/2036
4019;04019;04019;Blessington Rd Hempstead;104019;S;-6.510068;53.193978;27/05/2012;01/01/2036
