block_id;block_code;short_name;long_name;daytype_id;valid_from;valid_until
1712068;012005:35;12005;12005;35;01/01/1970;01/01/2036
1711196;012208:35;12208;12208;35;01/01/1970;01/01/2036
1710832;033001:35;33001;33001;35;01/01/1970;01/01/2036
1711829;018006A:35;18006;18006;35;01/01/1970;01/01/2036
1711252;025004:35;25004;25004;35;01/01/1970;01/01/2036
1711689;039004:35;39004;39004;35;01/01/1970;01/01/2036
1712090;039011:35;39011;39011;35;01/01/1970;01/01/2036
1712185;039006:35;39006;39006;35;01/01/1970;01/01/2036
1711134;102001A:35;102001;102001;35;01/01/1970;01/01/2036
1711656;114001A:35;114001;114001;35;01/01/1970;01/01/2036
1712231;123004:35;123004;123004;35;01/01/1970;01/01/2036
1909308;123010:35;123010;123010;35;01/01/1970;01/01/2036
1712274;145105:35;145105;145105;35;01/01/1970;01/01/2036
1711553;102003A:35;102003;102003;35;01/01/1970;01/01/2036
2786731;059003:35;59003;59003;35;01/01/1970;01/01/2036
1710850;042007:35;42007;42007;35;01/01/1970;01/01/2036
1711116;0238001A:35;238001;238001;35;01/01/1970;01/01/2036
1711513;171005A:35;171005;171005;35;01/01/1970;01/01/2036
1712122;171013A:35;171013;171013;35;01/01/1970;01/01/2036
1712148;171008A:35;171008;171008;35;01/01/1970;01/01/2036
1711105;029001A:35;29001;29001;35;01/01/1970;01/01/2036
1712074;029007:35;29007;29007;35;01/01/1970;01/01/2036
1712383;046006:35;46006;46006;35;01/01/1970;01/01/2036
1712415;046019:35;46019;46019;35;01/01/1970;01/01/2036
1712443;056001:35;56001;56001;35;01/01/1970;01/01/2036
1711189;011005:35;11005;11005;35;01/01/1970;01/01/2036
1711291;013009:35;13009;13009;35;01/01/1970;01/01/2036
1712505;013104A:35;13104;13104;35;01/01/1970;01/01/2036
1712567;013003:35;13003;13003;35;01/01/1970;01/01/2036
1711444;014006:35;14006;14006;35;01/01/1970;01/01/2036
2513041;014007:35;14007;14007;35;01/01/1970;01/01/2036
1711230;075001:35;75001;75001;35;01/01/1970;01/01/2036
1712257;015002:35;15002;15002;35;01/01/1970;01/01/2036
1712319;015019:35;15019;15019;35;01/01/1970;01/01/2036
1710813;027002:35;27002;27002;35;01/01/1970;01/01/2036
2431186;027009A:35;27009;27009;35;01/01/1970;01/01/2036
1711450;220004A:35;220004;220004;35;01/01/1970;01/01/2036
1710851;130005:35;130005;130005;35;01/01/1970;01/01/2036
1712438;130004:35;130004;130004;35;01/01/1970;01/01/2036
1711177;038006:35;38006;38006;35;01/01/1970;01/01/2036
2299766;038009A:35;38009;38009;35;01/01/1970;01/01/2036
1711056;039018:35;39018;39018;35;01/01/1970;01/01/2036
1711393;039021:35;39021;39021;35;01/01/1970;01/01/2036
1885225;001002:35;1002;1002;35;01/01/1970;01/01/2036
1711268;004003:35;4003;4003;35;01/01/1970;01/01/2036
1711016;007011:35;7011;7011;35;01/01/1970;01/01/2036
1711151;015005:35;15005;15005;35;01/01/1970;01/01/2036
1712229;015011:35;15011;15011;35;01/01/1970;01/01/2036
1711749;066008:35;66008;66008;35;01/01/1970;01/01/2036
1712369;075002:35;75002;75002;35;01/01/1970;01/01/2036
1711957;076006A:35;76006;76006;35;01/01/1970;01/01/2036
1711163;067002:35;67002;67002;35;01/01/1970;01/01/2036
1711023;068001:35;68001;68001;35;01/01/1970;01/01/2036
1710948;009010A:35;9010;9010;35;01/01/1970;01/01/2036
1710984;009005A:35;9005;9005;35;01/01/1970;01/01/2036
1711769;009014:35;9014;9014;35;01/01/1970;01/01/2036
1712471;025009:35;25009;25009;35;01/01/1970;01/01/2036
1712310;040109:35;40109;40109;35;01/01/1970;01/01/2036
1712326;040002:35;40002;40002;35;01/01/1970;01/01/2036
1712380;040006:35;40006;40006;35;01/01/1970;01/01/2036
1711377;079005:35;79005;79005;35;01/01/1970;01/01/2036
1712583;079004A:35;79004;79004;35;01/01/1970;01/01/2036
1711976;083012:35;83012;83012;35;01/01/1970;01/01/2036
1712338;083008A:35;83008;83008;35;01/01/1970;01/01/2036
1711013;037004A:35;37004;37004;35;01/01/1970;01/01/2036
1711085;040206A:35;40206;40206;35;01/01/1970;01/01/2036
1711524;040004A:35;40004;40004;35;01/01/1970;01/01/2036
1711024;041008:35;41008;41008;35;01/01/1970;01/01/2036
1712529;084001:35;84001;84001;35;01/01/1970;01/01/2036
1711550;150005:35;150005;150005;35;01/01/1970;01/01/2036
1711259;151004:35;151004;151004;35;01/01/1970;01/01/2036
1711188;084003:35;84003;84003;35;01/01/1970;01/01/2036
1711118;012203A:35;12203;12203;35;01/01/1970;01/01/2036
1711327;033003:35;33003;33003;35;01/01/1970;01/01/2036
1711101;018008:35;18008;18008;35;01/01/1970;01/01/2036
1710825;025006:35;25006;25006;35;01/01/1970;01/01/2036
1711321;025008:35;25008;25008;35;01/01/1970;01/01/2036
1710972;114002A:35;114002;114002;35;01/01/1970;01/01/2036
1712528;012201A:35;12201;12201;35;01/01/1970;01/01/2036
1711077;123003:35;123003;123003;35;01/01/1970;01/01/2036
1712275;123008:35;123008;123008;35;01/01/1970;01/01/2036
1711452;140006:35;140006;140006;35;01/01/1970;01/01/2036
1711685;140007:35;140007;140007;35;01/01/1970;01/01/2036
1712124;140005:35;140005;140005;35;01/01/1970;01/01/2036
1711962;145008:35;145008;145008;35;01/01/1970;01/01/2036
